200 20
12675	41388.23828125	28232	44549.33984375	37727	45117.75	8795	45809.19921875	27572	45927.62890625	16050	46150.421875	28477	46658.46484375	12109	46785.18359375	47852	46898.36328125	12343	47008.8125	47576	47356.125	50768	47453.46875	50654	47531.18359375	3745	47700.1640625	1901	49046.7265625	1965	49808.4296875	18379	49868.171875	46273	50419.953125	45282	50465.95703125	9079	50633.71875	
10029	56946.15234375	38622	57441.734375	49607	58302.24609375	14992	59097.46484375	40051	60507.63671875	41117	61030.52734375	47426	61114.453125	29329	61452.94140625	44985	61514.62890625	22877	62231.2578125	29649	62759.31640625	9495	62918.42578125	46576	62957.2890625	12335	63241.44921875	3508	63259.58203125	20831	63438.546875	5048	64189.83203125	15487	64223.47265625	50523	64294.70703125	5908	64310.81640625	
39615	14654.140625	1172	15251.2568359375	17879	16146.646484375	40087	17097.2109375	46442	19200.98828125	17502	19727.53125	42782	19771.1328125	19129	20137.30859375	52922	20260.669921875	444	21927.22265625	30678	22201.689453125	1551	22281.1640625	3578	22464.927734375	51608	22506.138671875	17991	22760.494140625	20443	23132.904296875	408	23151.904296875	36257	23709.353515625	21481	24389.349609375	8380	24503.96484375	
50367	48782.96484375	5895	52663.21484375	16700	57319.25	45819	59467.84375	37147	59577	19827	59629.98828125	3133	60032.65234375	12901	60119.59375	9963	60248.6875	49043	60546.08203125	10172	60551.44921875	38498	60599.31640625	52680	60703.59375	7289	60952.8359375	17941	61010.5078125	43244	61147.15234375	14405	61203.7734375	22638	61237.1015625	9089	61359.73828125	27405	61404.59765625	
18035	29807.173828125	26538	34980.16015625	46707	35708.890625	34669	37424.22265625	28728	38239.70703125	46568	40222.6171875	14651	40240.16796875	28174	40500.24609375	21083	41324.7109375	5487	42579.37890625	16690	42609.61328125	32959	42851.5546875	28151	42954.2578125	10460	43135.64453125	52502	43592.5859375	4067	43843.98046875	27437	43853.6328125	2103	44120.18359375	39455	44799.89453125	20783	44880.46875	
22290	31429.693359375	42385	33802.89453125	22886	37948.9296875	22006	38587.359375	23689	38666.71875	47780	38951.08984375	14380	39683.43359375	52470	40223.9609375	46415	40531.30078125	34533	40797.5078125	2422	40916.203125	16703	41473.92578125	6806	41929.5546875	19087	41943.00390625	32910	42024.09375	37567	42049.45703125	27173	42249.7578125	41982	42456.390625	27038	42579.0078125	23649	42580.765625	
1801	49686.2890625	50457	52637.7421875	10278	52917.87890625	30361	54805.43359375	16042	55129.33984375	28256	56372.9765625	290	57093.64453125	8813	57280.1640625	24374	57678.36328125	45316	57982.99609375	49570	58262.171875	50904	58363.1953125	35030	58385.578125	40801	58600.8515625	40537	59127.47265625	14500	59296.34375	51188	59395.21484375	19242	59460.7421875	39898	60113.2734375	30998	60625.1875	
39885	45442.51171875	10931	47277.69140625	3830	48741.9453125	45554	48909.09765625	43244	48957.8046875	31114	48978.3671875	47029	49075.296875	48720	49187.96484375	31021	49420.16796875	48020	49447.734375	28115	49637.33984375	6243	49762.73046875	18514	49845.88671875	5579	50023.890625	44935	50316.25390625	22157	50594.91015625	36802	50826.82421875	30255	50876.86328125	7245	51331.8046875	1677	51388.77734375	
38192	44320.6015625	24560	48811.59375	591	49374.5078125	1974	50525.703125	12202	50757.59765625	49026	51271.8671875	45758	51325	47197	51673.4296875	8061	52026.48046875	13321	52575.1015625	42846	52629.046875	17423	53407.91015625	39205	54127.4453125	37683	54157.3046875	30180	54217.25	8676	54269.4921875	19582	54418.94921875	19875	54620.7890625	36118	54685.6953125	1590	54748.44921875	
41841	43843.44921875	41061	49565.31640625	13245	49985.26953125	32279	52110.578125	51842	52867.4921875	45017	56071.19921875	9405	56131.81640625	948	56282.2734375	3819	56664.76953125	30965	58162.06640625	21456	58859.6328125	31430	59198.59375	18313	59225.02734375	13389	59399.99609375	29794	60541.47265625	20411	60775.83203125	10227	60881.83984375	47702	60947.46484375	47137	61231.9609375	30875	61354.484375	
