200 20
568772	134.2609405517578	837316	137.4736328125	755076	142	76102	144.1977844238281	937247	149.6462554931641	907650	149.9066314697266	824642	150.8542327880859	470697	151.822265625	137186	152.6040649414062	737137	153.2285919189453	342742	154.1525268554688	705958	154.3243408203125	655666	154.8805999755859	424666	155.6663055419922	530820	155.8556976318359	631327	156.2913970947266	526257	157.0986938476562	1061909	157.2704620361328	316897	157.3340454101562	873561	157.6071014404297	
537763	121.3960494995117	453206	126.3289337158203	73959	128.8409881591797	835675	133.2103576660156	565043	134.6142578125	66903	139.1869201660156	314328	139.2084808349609	391761	139.8820953369141	286030	140.4670715332031	387822	142.7410278320312	904703	143.1572570800781	323601	143.2689819335938	840089	144.2220458984375	4017	144.4437561035156	954082	145.2480621337891	362750	145.8560943603516	928582	145.9143524169922	969911	146.5128021240234	410252	147.5567626953125	758969	147.6990203857422	
1095579	105.1570281982422	588777	109.5125579833984	659647	109.6950302124023	1059699	112.4633255004883	52688	113.5077056884766	876617	113.6177825927734	319410	114.4508590698242	5913	115.416633605957	1081364	115.4729385375977	512227	116.0517120361328	564866	116.6619033813477	22164	116.8246536254883	845837	117.1580123901367	293610	117.3754653930664	248365	117.660530090332	689834	117.8600845336914	390995	117.8855361938477	466665	118.0550689697266	709043	119.2224807739258	347202	119.4696578979492	
470578	124.5913314819336	744498	132.25732421875	291042	132.9473571777344	820271	135.6429138183594	280197	138.4990997314453	1087174	138.7047271728516	246518	138.931640625	1021883	139.0539398193359	431338	142.3727569580078	377789	142.7550354003906	864081	143.506103515625	1013290	143.5722808837891	612993	143.7497863769531	99852	144.1631011962891	309906	145.6468353271484	420359	145.6708679199219	1084941	145.7120513916016	865377	146.3283996582031	751735	146.5298614501953	451523	146.9217529296875	
743560	147.0169982910156	919166	151.6212310791016	691307	155.0709533691406	535952	156.6077880859375	205894	160.483642578125	576879	161.0403747558594	566084	161.5085144042969	28647	163.7284393310547	27191	168.9733734130859	947240	169.9558715820312	225721	172.1249542236328	161128	172.9768829345703	890888	173.5108032226562	207289	173.8044891357422	824160	175.7014465332031	317268	176.1391448974609	674935	176.8615264892578	844711	177.2568817138672	105885	177.2794342041016	745001	177.6344604492188	
207168	31.74901580810547	293338	74.72616577148438	806864	84.56358337402344	1060311	86.44073486328125	857789	86.61985778808594	637732	87.02298736572266	651672	87.82938385009766	992833	88.23831176757812	41740	88.95504760742188	1081996	91.0494384765625	1052476	91.83136749267578	181939	92.35258483886719	215334	93.48796844482422	25196	95.94268798828125	562716	96.02603912353516	82430	97.38583374023438	706808	99.16148376464844	582920	99.56906890869141	632300	99.76973724365234	703086	99.76973724365234	
269831	89.80534362792969	98616	92.80625152587891	1096203	93.42911529541016	977282	93.64293670654297	1097676	95.37295532226562	132559	96.80392456054688	1083211	97.02577209472656	1031753	97.7701416015625	125616	98.27003479003906	426735	98.46318817138672	515446	98.86859893798828	72268	100.9504852294922	167954	101.0197982788086	643065	101.513542175293	262734	101.6415252685547	1035792	102.5573043823242	357868	102.8299560546875	639499	102.8542633056641	743097	103.5132827758789	1083208	103.5712280273438	
379002	149.8265686035156	76288	152.0920715332031	314354	153.9318084716797	761751	155.6149139404297	721229	156.9394836425781	624156	157.7371215820312	650767	157.8923645019531	343918	159.6590118408203	628823	161.5673217773438	819221	161.7096099853516	279827	161.7868957519531	38840	162.4838409423828	767563	162.4930725097656	445419	162.5699920654297	681280	162.7605590820312	555874	162.8987426757812	427633	163.2697143554688	42711	163.2789001464844	892118	163.3860473632812	99911	163.4197082519531	
573841	121.8400573730469	468482	124.8318862915039	120562	132.1135864257812	997614	137.4736328125	268949	137.5681610107422	570426	138.0543365478516	14499	138.0760650634766	853363	138.6794891357422	577147	141.1842803955078	472320	142.6288909912109	404934	143.0559387207031	412258	143.62451171875	751172	144.7895050048828	1078232	145.4544677734375	5752	145.7600708007812	875290	146.4001312255859	307194	146.5230407714844	868926	147.2005462646484	110491	147.6583862304688	183742	147.8850860595703	
400929	140.8190307617188	332310	145.2101898193359	285023	148.6808624267578	366955	152.7677917480469	295615	152.9117431640625	419498	155.4348754882812	659736	155.7883148193359	602344	158.1138763427734	631110	158.1170501708984	398676	158.5149841308594	367707	159.2042694091797	600409	159.7247619628906	362117	160.1499328613281	363870	160.2435607910156	536	160.7109222412109	436396	161	240095	161.3164520263672	710681	161.3381500244141	723750	162.2467193603516	500780	162.3422241210938	
