200 20
42715	1133.1875	9190	1143.445678710938	41715	1145.407836914062	5285	1166.745483398438	87328	1189.03955078125	7374	1190.944946289062	6638	1199.315673828125	55580	1200.342041015625	27846	1200.734375	5630	1213.899536132812	10590	1214.558715820312	53703	1229.845458984375	7412	1231.939575195312	7899	1238.8837890625	52268	1258.447875976562	31008	1259.167236328125	63056	1261.9345703125	56147	1265.738159179688	98946	1267.300659179688	55521	1273.070678710938	
78510	1298.215698242188	45444	1314.191040039062	62344	1317.478271484375	36148	1319.908325195312	76841	1320.286010742188	39887	1337.359008789062	30807	1341.237060546875	55057	1344.739379882812	74354	1354.269897460938	41152	1369.023315429688	69231	1375.783081054688	1000	1384.513671875	94875	1388.141235351562	68262	1393.665283203125	30615	1393.78662109375	23519	1407.900268554688	47964	1408.338012695312	63189	1413.6923828125	4595	1420.144409179688	42317	1429.644653320312	
49365	1382.242065429688	50896	1704.154296875	65915	1806.449584960938	74887	1815.735961914062	50291	1821.742065429688	31205	1839.228881835938	40801	1845.15771484375	9439	1851.61279296875	78752	1878.478637695312	34134	1891.558837890625	23196	1905.236694335938	2512	1918.23779296875	64022	1935.513671875	6828	1937.9091796875	40964	1946.636840820312	96102	1948.19482421875	3273	1958.760620117188	55331	1961.4892578125	81074	1962.29248046875	27752	1965.862182617188	
27477	1080.520751953125	55438	1595.66845703125	66572	1599.148193359375	11565	1624.035400390625	67217	1628.072509765625	74893	1649.445922851562	54080	1660.351440429688	84461	1688.06640625	70906	1697.010009765625	90705	1701.559326171875	20297	1703.716186523438	30740	1707.856201171875	65409	1707.900756835938	56503	1708.4384765625	18534	1710.7314453125	34765	1713.817993164062	52086	1714.961547851562	26939	1724.70166015625	55549	1727.846069335938	62492	1728.676635742188	
2862	1182.403076171875	14148	1436.711181640625	47428	1437.192749023438	68002	1478.657836914062	78255	1482.2490234375	41996	1488.099487304688	88697	1489.771850585938	13348	1519.808227539062	50186	1533.189453125	6376	1539.019775390625	95427	1540.30322265625	79288	1543.682006835938	67921	1544.69091796875	88172	1549.249145507812	11975	1565.45556640625	17061	1570.19775390625	34305	1570.56298828125	31659	1574.641235351562	79342	1581.7509765625	17312	1581.96875	
97941	898.6795654296875	67299	1044.411743164062	92342	1051.501342773438	32628	1080.581298828125	78085	1086.279418945312	1288	1094.239013671875	83416	1095.11962890625	54657	1098.51904296875	82087	1112.352416992188	85076	1113.68798828125	1764	1119.489624023438	46072	1129.695556640625	92836	1129.777465820312	59693	1132.54052734375	34712	1133.738037109375	20508	1134.687622070312	29921	1138.566650390625	77216	1143.310546875	27261	1145.735961914062	65957	1146.659545898438	
26749	1894.149658203125	4435	1999.089599609375	55051	2008.698852539062	5330	2044.806396484375	21570	2050.713623046875	26500	2051.29052734375	61324	2064.948486328125	64882	2067.364013671875	89141	2086.889404296875	69334	2095.6337890625	42314	2114.93310546875	8500	2123.211669921875	67261	2129.92041015625	91271	2133.220703125	9265	2146.91015625	34054	2152.342041015625	96669	2152.984130859375	68227	2157.873291015625	10867	2166.349853515625	84393	2170.06689453125	
95133	1373.978881835938	34450	1400.254638671875	5065	1423.267700195312	32352	1431.876098632812	31225	1469.124267578125	62705	1479.64453125	5514	1486.900756835938	88548	1489.983276367188	48155	1493.811279296875	60364	1508.875732421875	57780	1516.21826171875	82715	1525.051513671875	99746	1540.42138671875	60230	1542.2353515625	72178	1542.722534179688	28814	1544.230590820312	92234	1556.74658203125	7601	1556.832641601562	17796	1563.753784179688	73024	1564.479125976562	
14345	1117.831420898438	60836	1118.76806640625	53833	1120.403076171875	98836	1133.90478515625	85762	1145.2060546875	46202	1147.039672851562	95461	1152.570190429688	74467	1154.949340820312	46072	1157.565551757812	9331	1159.884521484375	8111	1166.7060546875	2071	1167.504150390625	40478	1169.605102539062	53713	1172.925415039062	31301	1174.51220703125	84260	1177.9931640625	61857	1182.854125976562	54059	1182.86474609375	60817	1183.206176757812	3822	1185.464477539062	
96090	1359.1865234375	32817	1727.476440429688	20244	2079.12646484375	47777	2108.307861328125	59497	2126.3125	53824	2173.61376953125	71769	2178.038818359375	25662	2186.777587890625	94518	2188.7939453125	89353	2193.283203125	70429	2196.667724609375	26884	2198.98388671875	52300	2206.50537109375	1217	2211.25341796875	92176	2219.406005859375	38799	2222.4462890625	28244	2228.428955078125	78071	2232.54443359375	78512	2241.332763671875	22456	2242.276611328125	
54193	592.1604614257812	19939	1363.690185546875	16403	1611.474731445312	87520	1621.512573242188	82546	1642.332153320312	20251	1733.051879882812	43242	1861.31591796875	9399	1888.654541015625	5121	1903.817993164062	60002	1907.805053710938	10293	1913.51171875	38440	1977.54296875	54500	1979.582763671875	37149	1980.830078125	76190	1985.330688476562	52920	1987.497436523438	6132	2003.376708984375	6143	2007.554443359375	30394	2014.26611328125	50597	2026.41552734375	
92733	1151.475952148438	90433	1680.779541015625	92730	1735.845336914062	19006	1833.223876953125	88794	1900.685424804688	24692	1991.358520507812	28343	1994.53857421875	66967	2006.303344726562	10952	2059.59521484375	30477	2068.764892578125	63105	2068.916259765625	35868	2070.314453125	75079	2073.804931640625	63784	2098.590576171875	24075	2107.635009765625	38520	2117.554931640625	5425	2118.17431640625	68232	2118.90478515625	83758	2121.722900390625	7222	2126.0810546875	
11367	1353.165893554688	3934	1353.664306640625	7741	1370.285400390625	38069	1374.592651367188	20412	1388.4189453125	33822	1398.290405273438	34200	1402.376586914062	20444	1404.872924804688	17909	1406.96484375	24741	1410.213500976562	91168	1410.281494140625	40799	1412.279663085938	93277	1414.42919921875	12063	1415.219116210938	57055	1417.629028320312	60341	1417.794067382812	74005	1418.721557617188	99144	1419.331909179688	3789	1422.853149414062	56411	1425.96142578125	
93721	1228.790405273438	43793	1274.878051757812	38642	1418.311279296875	33472	1761.946044921875	91276	1990.108276367188	27387	2056.32666015625	49575	2073.29296875	16690	2092.25048828125	53498	2094.6181640625	90288	2097.041259765625	74603	2098.484130859375	35934	2106.93994140625	25695	2108.242431640625	68895	2108.26806640625	25119	2110.29736328125	93704	2116.87255859375	54446	2121.29150390625	88348	2133.791748046875	54441	2134.011962890625	84922	2135.62890625	
99127	1396.197998046875	56843	1506.069702148438	47892	1541.985717773438	16993	1733.892456054688	89570	1754.273681640625	91969	1889.657592773438	56504	1968.17626953125	72018	1973.212646484375	81835	1985.328735351562	87604	2011.953735351562	88771	2016.042846679688	95462	2017.794067382812	30059	2032.746704101562	82014	2034.35693359375	68706	2039.7021484375	24794	2054.798583984375	55100	2057.3173828125	49677	2058.285888671875	3652	2064.272216796875	66133	2066.16357421875	
